ID,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],SpellID
331559,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21524
331560,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21412
331561,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21413
331562,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21414
331563,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21415
331564,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21418
331565,0,1,285,2,1,0,0,0,132134,0,1310736,5505024,0,0,8388608,0,0,0,0,0,0,0,0,0,22570
331569,0,1,0,1,1,0,0,0,132539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21207
331570,0,1,21,1,8,0,0,0,136007,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,22638
331571,0,1,32,5,32,0,0,0,136160,0,16,32768,0,0,0,0,0,0,0,0,0,0,0,0,22687
331572,0,1,9,1,1,0,0,0,136095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22688
331573,0,2,0,13,4,0,0,0,135805,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,22982
331574,0,2,0,13,4,0,0,0,135805,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,22983
331576,0,1,1,1,8,0,0,0,136107,0,589824,200,0,0,0,0,0,0,0,0,0,0,0,0,21793
331577,0,34,0,1,1,0,0,0,132149,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,22813
331580,0,1,23,1,16,0,0,0,135835,0,67109120,1024,0,0,0,0,0,0,0,0,0,0,0,0,23186
331581,0,1,9,1,1,0,0,0,136168,0,8388864,0,0,0,0,0,0,0,0,0,0,0,0,0,22825
331583,0,1,0,13,64,0,0,0,135743,0,128,0,4,0,0,0,0,0,0,0,0,0,0,0,23139
331584,0,1,0,6,1,0,0,0,136126,0,262400,0,0,0,32768,0,0,0,0,0,0,0,0,0,23150
331585,0,6,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152
331586,0,1,347,13,16,0,0,0,135834,0,612368384,0,5,1048576,0,0,0,0,0,0,0,0,0,0,23182
331587,0,1,21,1,1,0,0,0,132155,0,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,21831
331588,0,5,1,54,1,40,0,0,132324,0,4259856,0,0,0,0,0,0,0,0,0,0,0,0,0,21832
331589,0,1,21,1,1,0,0,0,136235,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,21972
331590,0,1,3,1,16,0,0,0,136148,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,22420
331591,0,1,21,1,8,0,0,0,136051,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,21991
331592,0,1,32,2,1,0,0,0,132343,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,22691
331595,0,39,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,20873
331596,0,39,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,20874
331597,0,4,347,1,1,0,0,0,132790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20875
331600,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23181
331601,0,1,0,1,64,0,0,0,135743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23138
331602,0,1,27,13,1,0,0,0,136235,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21907
331604,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21459
331605,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21460
331607,0,6,0,3,1,0,0,0,136232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21960
331608,0,1,31,1,8,0,0,0,136018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21909
331609,0,14,21,1,1,0,0,0,132243,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,22718
331610,0,1,18,7,1,0,0,0,132122,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,22689
331611,0,1,35,6,1,0,0,0,136235,0,0,0,0,0,0,0,0,262144,0,0,0,0,0,0,22690
331613,0,1,0,4,64,20,0,0,136096,0,589824,0,4,512,0,0,0,0,0,0,0,0,0,0,22273
331615,0,1,0,1,8,0,0,0,135934,0,192,268435456,0,0,0,0,128,0,0,0,0,0,0,0,23686
331616,0,1,21,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332
331617,0,5,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23136
331618,0,4,30,12,1,0,0,0,134063,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,21544
331619,0,1,30,1,64,0,0,0,135991,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,22783
331620,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21449
331621,0,37,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,21913
331622,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21899
331623,0,5,31,1,64,0,0,0,135744,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,23310
331624,0,5,3,1,4,0,0,0,135805,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,23315
331625,0,1,0,2,1,0,0,0,132127,0,262160,1049088,0,0,0,0,0,0,0,0,0,0,0,0,22828
331626,0,3,0,1,32,0,0,0,136153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22664
331628,0,1,29,2,8,0,0,0,136018,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,21992
331629,0,1,29,4,64,0,0,0,136096,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,22206
331631,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21522
331632,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,21625
331633,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21481
331634,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21484
331635,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21485
331636,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,21486
331638,0,2,32,2,16,0,0,0,135848,0,262160,136,0,0,0,0,0,0,0,0,0,0,0,0,22479
331640,0,6,0,1,1,0,0,0,135849,0,65536,0,8192,0,0,0,0,0,0,0,0,0,0,0,22594
331641,0,1,31,2,8,0,0,0,132154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22692
331644,0,1,9,7,8,0,0,0,136016,0,786432,128,0,0,0,0,0,0,0,0,0,0,0,0,22412
331645,0,1,21,1,1,0,0,0,136188,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,22413
331646,0,14,0,5,8,24,0,0,136048,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,22414
331647,0,1,9,1,32,0,0,0,136129,0,2304,136,4,0,0,0,0,0,0,0,0,0,0,0,23425
331648,0,1,9,13,32,0,0,0,136219,0,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,23426
331650,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,21621
331651,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,21622
331652,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,21623
331653,0,39,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,22926
331655,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,24243
331656,0,16,1,4,8,40,0,0,136016,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,23862
331659,0,1,0,4,4,0,0,0,135807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23267
331661,0,1,0,4,2,0,0,0,135894,0,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,23396
331662,0,1,0,54,1,40,0,0,132222,0,4718610,0,0,0,0,0,0,0,0,0,0,0,0,0,22907
331665,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23796
331666,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23797
331668,0,5,31,4,4,0,0,0,135826,0,589824,268435592,0,0,32,0,0,0,0,0,0,0,0,0,22275
331669,0,1,32,1,64,0,0,0,136010,0,16,136,0,0,0,0,0,0,0,0,0,0,0,0,22642
331670,0,1,0,5,4,24,0,0,135812,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,23512
331672,0,1,367,13,32,0,0,0,134334,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,23735
331673,0,1,21,1,1,0,0,0,132147,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23584
331676,0,1,0,1,1,0,0,0,135815,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,23969
331677,0,1,21,1,1,0,0,0,136235,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23553
331678,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23433
331680,0,1,31,11,1,0,0,0,135915,0,16,16452,0,0,0,0,0,0,0,0,0,0,0,0,23569
331681,0,1,0,1,1,0,0,0,136222,0,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,23571
331682,0,18,27,36,64,40,0,0,135860,0,65538,0,131072,0,0,0,0,0,0,0,0,0,0,0,22914
331684,0,18,29,114,8,40,0,0,135125,0,1114114,0,131072,0,0,32,0,0,0,0,0,0,0,0,24133
331685,0,1,29,13,8,0,0,0,135125,0,159383552,32,4,0,0,0,0,0,0,0,0,0,0,0,24134
331686,0,14,21,1,1,0,0,0,132248,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,23238
331687,0,1,85,1,8,0,0,0,136067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23299
331688,0,1,1,3,8,0,0,0,135899,0,67108864,0,0,0,0,4,0,0,0,0,0,0,0,0,23457
331689,0,1,21,1,1,0,0,0,132150,0,262352,268435456,0,0,0,0,0,0,0,0,0,0,0,0,23217
331690,0,1,39,3,8,0,0,0,136026,0,851968,0,0,0,0,0,0,0,0,0,0,0,0,0,22885
331691,0,1,39,95,1,27,0,0,132337,0,16,0,0,0,0,0,0,262144,0,0,0,0,0,0,22911
331692,0,1,21,1,1,0,0,0,136224,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,23043
331693,0,1,21,1,1,0,0,0,132175,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,24256
331694,0,1,21,5,1,0,0,0,134538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23676
331695,0,1,18,13,64,0,0,0,136206,0,262144,0,4,0,0,0,0,0,0,0,0,0,0,0,24178
331696,0,1,0,7,1,0,0,0,132939,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22916
331697,0,1,367,13,32,0,0,0,134334,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,23738
331698,0,1,21,1,64,0,0,0,136235,0,448,1024,0,0,0,0,0,0,4096,0,0,0,0,0,23795
331699,0,14,21,1,1,0,0,0,132247,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,23223
331701,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23798
331702,0,4,0,12,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,23059
331703,0,1,26,13,1,0,0,0,133707,0,262160,0,256,0,0,0,0,0,0,0,0,0,0,0,23060
331704,0,14,0,12,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,23061
331706,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,22912
331708,0,1,367,12,1,0,0,0,136235,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,23261
331709,0,1,0,2,1,0,0,0,132127,0,262160,1049088,0,0,0,0,0,0,0,0,0,0,0,0,22829
331711,0,4,0,13,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,24179
331712,0,1,0,4,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24180
331715,0,1,32,1,1,0,0,0,132242,0,262160,32,0,0,0,0,0,0,0,0,0,0,0,0,24043
331716,0,1,42,1,1,0,0,0,134859,0,671088640,0,256,0,0,0,0,0,0,0,0,0,0,0,24361
331717,0,1,85,4,32,10,0,0,134075,0,65536,16388,0,0,0,0,0,0,0,0,0,0,0,0,23015
331719,0,38,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,23628
331720,0,2,0,13,4,0,0,0,135805,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,22979
331721,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23691
331722,0,1,35,1,8,0,0,0,135914,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,23244
331723,0,1,21,1,1,0,0,0,136164,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,22988
331724,0,4,0,1,1,0,0,0,136164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22989
331725,0,6,0,1,1,0,0,0,135913,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,23799
331726,0,6,0,1,1,0,0,0,135913,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,23800
331729,0,1,21,1,8,0,0,0,136051,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23551
331730,0,1,6,6,8,0,0,0,136051,0,0,1024,4,0,0,0,0,0,0,0,0,0,0,0,23552
331731,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,24362
331732,0,15,0,1,1,0,0,0,136235,0,256,0,8192,0,0,0,0,0,0,0,0,0,0,0,24165
331734,0,1,21,1,1,0,0,0,135817,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,23047
331735,0,1,0,1,2,0,0,0,136235,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,23781
331736,0,1,18,1,1,0,0,0,134124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23782
331737,0,1,21,1,8,0,0,0,132288,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,23966
331738,0,1,0,2,1,0,0,0,136012,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,23891
331739,0,1,21,1,1,0,0,0,132147,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23588
331741,0,1,29,13,8,0,0,0,135125,0,159383552,32,4,0,0,0,0,0,0,0,0,0,0,0,24135
331742,0,38,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,24136
331743,0,14,21,1,1,0,0,0,132225,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,23338
331744,0,4,0,1,1,0,0,0,134316,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,23339
331745,0,1,31,3,32,0,0,0,136160,0,2064,136,0,0,0,0,0,0,0,0,0,0,0,0,23340
331747,0,1,6,1,1,0,0,0,135928,0,671088640,0,524288,0,0,0,0,0,0,0,0,0,0,0,23697
331748,0,14,0,5,8,0,0,0,136041,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,23381
331750,0,5,0,1,1,0,0,0,136235,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,23140
331751,0,1,21,1,1,0,0,0,135827,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,23046
331752,0,1,21,1,1,0,0,0,132155,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,23048
331753,0,1,31,4,4,0,0,0,135826,0,589824,268435592,0,0,0,0,0,0,0,0,0,0,0,0,23202
331754,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23213
331755,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,26106
331756,0,1,0,1,1,0,0,0,132206,0,262160,32,0,0,0,0,0,0,0,0,0,0,0,0,23989
331757,0,1,21,1,1,0,0,0,132381,0,256,0,4,0,0,0,0,0,0,0,0,0,0,0,23467
331758,0,1,21,1,1,0,0,0,132316,0,464,0,0,524288,0,0,0,0,0,0,0,0,0,0,23695
331759,0,1,0,2,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23699
331761,0,1,407,1,1,0,0,0,135894,0,0,268468224,0,0,0,0,0,0,0,0,0,0,0,0,23276
331762,0,5,8,1,8,0,0,0,136007,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,23314
331763,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,23488
331764,0,38,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23489
331765,0,1,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,23142
331768,0,1,21,1,1,0,0,0,132147,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23585
331771,0,39,0,1,1,0,0,0,136192,0,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,23652
331774,0,39,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23708
331775,0,1,0,6,1,0,0,0,135814,0,262400,131072,0,0,0,0,0,0,0,0,0,0,0,0,22968
331776,0,1,28,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22969
331777,0,1,1,3,8,0,0,0,135899,0,67108864,0,0,0,0,4,0,0,0,0,0,0,0,0,23444
331778,0,1,8,1,2,0,0,0,135893,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,23991
331779,0,1,0,13,1,0,0,0,135954,0,0,524288,0,0,0,0,0,0,0,0,0,0,0,0,24311
331780,0,1,21,1,8,0,0,0,135953,0,448,268435456,0,0,0,0,0,0,0,0,0,0,0,0,21589
331781,0,1,21,1,8,0,0,0,135953,0,448,268435456,0,0,0,0,0,0,0,0,0,0,0,0,21590
331782,0,1,21,1,8,0,0,0,135953,0,448,268435456,0,0,0,0,0,0,0,0,0,0,0,0,21595
331783,0,1,21,1,1,0,0,0,136235,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23561
331784,0,1,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,22098
331785,0,1,21,1,1,0,0,0,132147,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23586
331786,0,1,21,1,1,0,0,0,136129,0,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,24721
331788,0,1,1,2,8,0,0,0,134301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23865
331789,0,1,3,6,8,0,0,0,134301,0,150995200,268435456,128,0,0,0,0,0,0,0,0,0,0,0,23866
331790,0,1,0,1,32,0,0,0,136203,0,536871360,0,0,0,0,0,0,0,0,0,0,0,0,0,23824
331791,0,16,0,1,1,0,0,0,136104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26103
331792,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,26107
331793,0,37,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23079
331794,0,39,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23709
331795,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,23727
331796,0,1,21,1,1,0,0,0,136036,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,23758
331797,0,1,31,11,1,0,0,0,135915,0,16,16452,0,0,0,0,0,0,0,0,0,0,0,0,23696
331798,0,5,1,4,8,0,0,0,136018,0,1073807360,2184,0,0,0,0,0,0,0,0,0,0,0,0,23103
331799,0,1,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,22099
331800,0,1,21,1,64,0,0,0,134176,0,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,22648
331801,0,1,4,1,64,0,0,0,134176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22649
331803,0,1,4,1,1,0,0,0,132483,0,65536,0,0,2048,0,0,0,0,0,0,0,0,0,0,23034
331805,0,1,9,6,32,0,0,0,136224,0,65536,0,4,0,0,0,0,0,0,0,0,0,0,0,23720
331808,0,6,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,23801
331809,0,1,0,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685
331810,0,1,0,13,16,0,0,0,134155,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,23393
331811,0,1,0,13,32,40,0,0,136160,0,16,1160,4,0,0,0,0,0,0,0,0,0,0,0,23394
331812,0,1,0,4,32,0,0,0,136170,0,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,22936
331813,0,1,21,1,1,0,0,0,136168,0,64,0,4,0,0,0,0,0,0,0,0,0,0,0,23581
331815,0,1,0,1,1,0,0,0,132381,0,256,0,4,0,0,0,0,0,0,0,0,0,0,0,23466
331817,0,16,8,4,8,0,0,0,136100,0,1074331648,136,0,0,0,0,0,0,0,0,0,0,0,0,21331
331818,0,4,0,4,1,30,0,0,134856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21332
331819,0,1,21,1,1,0,0,0,135805,0,402653440,268435520,0,0,0,0,0,0,0,0,0,0,0,0,21392
331820,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,21634
331821,0,1,21,1,1,0,0,0,134139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22680
331822,0,1,0,7,1,0,0,0,132939,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,23382
331824,0,38,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23703
331825,0,1,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,23143
331826,0,1,8,1,1,0,0,0,136126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23145
331827,0,1,0,6,1,0,0,0,136126,0,262400,0,0,0,32768,0,0,0,0,0,0,0,0,0,23146
331828,0,14,21,1,1,0,0,0,132261,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,23228
331829,0,1,8,1,1,0,0,0,132293,0,218104080,0,0,0,0,0,0,0,0,0,0,0,0,0,23230
331831,0,1,21,1,1,0,0,0,132218,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23157
331832,0,1,0,13,4,0,0,0,134153,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,23168
331833,0,1,0,1,64,0,0,0,135744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23645
331834,0,1,4,1,1,0,0,0,132484,0,65536,0,0,2048,0,0,0,0,0,0,0,0,0,0,23035
331837,0,1,0,2,1,0,0,0,136113,0,536871168,136,4,0,0,0,0,0,0,0,0,0,0,0,28673
331838,0,4,0,1,1,0,0,0,136164,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,22991
331839,0,1,38,13,32,0,0,0,135805,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,22992
331840,0,1,0,13,32,0,0,0,135818,0,545325056,136,4,0,0,0,0,0,0,0,0,0,0,0,22993
331841,0,1,31,1,4,0,0,0,135903,0,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,23331
331842,0,20,0,135,4,36,0,0,135812,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,22088
331843,0,1,21,1,1,0,0,0,135963,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23302
331844,0,1,28,1,1,0,0,0,135899,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,23447
331845,0,1,21,1,1,0,0,0,132147,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,23587
331846,0,1,26,96,1,0,0,0,135997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23589
331847,0,1,21,1,2,0,0,0,135972,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23591
331848,0,1,86,1,8,0,0,0,132100,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,29998
331850,0,1,0,1,4,0,0,0,135805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040
331851,0,4,0,1,1,0,0,0,135149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23041
331853,0,1,21,1,1,0,0,0,135860,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,23158
331854,0,1,18,1,1,0,0,0,136232,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,23726
331855,0,1,0,13,2,0,0,0,135972,0,0,0,4,512,0,0,0,0,0,0,0,0,0,0,23590
331857,0,1,21,1,1,0,0,0,136011,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,23646
331859,0,1,18,13,4,0,0,0,132937,0,603981824,0,4,0,0,0,0,0,0,0,0,0,0,0,23620
331862,0,1,0,1,1,0,0,0,135913,0,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,23141
331863,0,3,0,4,2,35,0,0,132326,0,327680,0,0,0,512,0,0,0,0,0,0,0,0,0,24239
331864,0,1,0,1,1,0,0,0,136115,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,24240
331865,0,1,0,1,1,0,0,0,132862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23441
331866,0,7,0,1,1,0,0,0,135826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23442
331867,0,1,0,6,1,0,0,0,136103,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,23160
331868,0,14,21,1,32,0,0,0,132238,136116,269582336,131072,0,0,0,0,131072,0,0,0,0,0,0,0,23161
331869,0,1,0,1,1,0,0,0,134124,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,23725
331870,0,1,9,1,32,0,0,0,136129,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,23397
331871,0,1,9,1,1,0,0,0,132794,0,402653440,0,0,0,0,0,0,0,4096,0,0,0,0,0,23698
331872,0,38,0,1,1,0,0,0,136235,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,23486
331874,0,1,21,1,1,0,0,0,136235,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23545
331875,0,1,367,13,32,0,0,0,134334,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,23769
331876,0,1,21,1,8,0,0,0,132276,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,21178
